recipient_id,recipient_name,category,subcategory,restaurant_name,location,award_status,year,book_title,publisher,publication,show,company,project
52972,The Rattlesnake Club,Restaurant & Chef,Outstanding Wine Service,,"Detroit, Michigan",Nominee,1992,,,,,,
52970,Tony's,Restaurant & Chef,Outstanding Wine Service,,"Houston, Texas",Nominee,1992,,,,,,
47880,Tony's,Restaurant & Chef,Outstanding Wine Service,,"Houston, Texas",Nominee,1992,,,,,,
47882,The Inn at Little Washington,Restaurant & Chef,Outstanding Wine Service,,"Washington, Virginia",Nominee,1992,,,,,,
47883,The Rattlesnake Club,Restaurant & Chef,Outstanding Wine Service,,"Detroit, Michigan",Nominee,1992,,,,,,
47879,Bern's Steak House,Restaurant & Chef,Outstanding Wine Service,,"Tampa, Florida",Winner,1992,,,,,,
52351,Bern's Steak House,Restaurant & Chef,Outstanding Wine Service,,"Tampa, Florida",Winner,1992,,,,,,
47875,Todd Hall,Restaurant & Chef,Rising Star Chef of the Year,8700 at the Citadel,"Scottsdale, Arizona",Nominee,1992,,,,,,
42912,Bobby Flay,Restaurant & Chef,Rising Star Chef of the Year,Mesa Grill,"New York, New York",Nominee,1992,,,,,,
47876,Tamara Murphy,Restaurant & Chef,Rising Star Chef of the Year,Campagne,"Seattle, Washington",Nominee,1992,,,,,,
47877,Toribio Prado,Restaurant & Chef,Rising Star Chef of the Year,The Cha Cha Cha,"Los Angeles, California",Nominee,1992,,,,,,
47878,Andrew Swersky,Restaurant & Chef,Rising Star Chef of the Year,Morade Bar & Grill,"Boca Raton, Florida",Nominee,1992,,,,,,
43554,Debra Ponzek,Restaurant & Chef,Rising Star Chef of the Year,Montrachet,"New York, New York",Winner,1992,,,,,,
42892,Drew Nieporent,Restaurant & Chef,Who's Who of Food & Beverage in America,,"New York, New York",Winner,1992,,,,,,
42355,Michael Stern,Restaurant & Chef,Who's Who of Food & Beverage in America,,"New York, New York",Winner,1992,,,,,,
43474,Jane Stern,Restaurant & Chef,Who's Who of Food & Beverage in America,,"West Redding, Connecticut",Winner,1992,,,,,,
43493,Patricia Wells,Restaurant & Chef,Who's Who of Food & Beverage in America,,,Winner,1992,,,,,,
44766,Julee Rosso,Restaurant & Chef,Who's Who of Food & Beverage in America,,"Saugatuck, Michigan",Winner,1992,,,,,,
44161,Albert Kumin,Restaurant & Chef,Who's Who of Food & Beverage in America,,"Stowe, Vermont",Winner,1992,,,,,,
45205,Sheila Lukins,Restaurant & Chef,Who's Who of Food & Beverage in America,,"New York, New York",Winner,1992,,,,,,
50226,Crescent Dragonwagon,Book,Americana,,,Nominee,1993,The Dairy Hollow House Soup & Bread: A Country Inn Cookbook,Workman Publishing,,,,
45341,Elisabeth Rozin,Book,Americana,,,Nominee,1993,Blue Corn and Chocolate,"Alfred A. Knopf, Inc.",,,,
43189,Molly O'Neill,Book,Americana,,,Winner,1993,New York Cookbook,Workman Publishing,,,,
42747,Anne Willan,Book,Baking & Desserts,,,Nominee,1993,Anne Willan's Look & Cook: Chocolate Desserts,Dorling Kindersley,,,,
43654,Marcel Desaulniers,Book,Baking & Desserts,,,Winner,1993,Death by Chocolate: The Last Word on a Consuming Passion,Rizzoli Publishing,,,,
50242,John Vaughn,Book,Best Food Photography,,,Nominee,1993,Potager: Fresh Garden in the French Style,Chronicle Books,,,,
50243,Peter Johnson,Book,Best Food Photography,,,Nominee,1993,"Tuscany, the Beautiful Cookbook",Collins Publishers,,,,
44911,Marian Burros,Book,Cookbook Hall of Fame,,,Winner,1993,Simple French Food,,,,,
45128,Richard Olney,Book,Cookbook Hall of Fame,,,Winner,1993,Simple French Food,,,,,
43288,Lynne Rossetto Kasper,Book,Cookbook of the Year,,,Winner,1993,"The Splendid Table: Recipes from Emilia Romagna, The Heartland of Northern Italian Food",William Morrow & Co.,,,,
50229,Brooke Dojny,Book,Entertaining & Special Occasions,,,Nominee,1993,Parties!,HarperCollins,,,,
45342,Barbara Kafka,Book,Entertaining & Special Occasions,,,Nominee,1993,Party Food,William Morrow,,,,
50228,Melanie Barnard,Book,Entertaining & Special Occasions,,,Nominee,1993,Parties!,HarperCollins,,,,
44855,Linda Burgess,Book,Entertaining & Special Occasions,,,Winner,1993,Alfresco,Clarkson Potter,,,,
47392,Rosamond Richardson,Book,Entertaining & Special Occasions,,,Winner,1993,Alfresco,Clarkson Potter,,,,
50231,Lorna Sass,Book,"Fruits, Vegetables & Grains",,,Nominee,1993,Recipes from an Ecological Kitchen,William Morrow,,,,
50230,Sheryl London,Book,"Fruits, Vegetables & Grains",,,Nominee,1993,The Versatile Grain and Elegant Bean,Simon & Schuster,,,,
44670,Jeanne Lemlin,Book,"Fruits, Vegetables & Grains",,,Winner,1993,Quick Vegetarian Pleasures,HarperCollins,,,,
46230,Marion Cunningham,Book,General,,,Nominee,1993,The Supper Book,"Alfred A. Knopf, Inc.",,,,
50232,David Ricketts,Book,General,,,Nominee,1993,The Family CIrcle Cookbook,Simon & Schuster,,,,
53706,Family Circle Magazine,Book,General,,,Nominee,1993,The Family CIrcle Cookbook,Simon & Schuster,,,,
42882,Joyce Goldstein,Book,General,,,Winner,1993,Back to Square One: Old-World Food in a New-World Kitchen,William Morrow & Co.,,,,
50233,Zarela Martinez,Book,International,,,Nominee,1993,Food From My Heart: Cuisines of Mexico Remembered and Reimagined,Macmillan,,,,
47172,Barbara Tropp,Book,International,,,Nominee,1993,China Moon Cookbook,Workman Publishing,,,,
45321,Yamuna Devi,Book,International,,,Winner,1993,Yamuna's Table,Dutton,,,,
43287,Lynne Rossetto Kasper,Book,Italian,,,Nominee,1993,"The Splendid Table: Recipes From Emilia-Romagna, the Heartland of Northern Italian Food",William Morrow & Co.,,,,
45343,Giuliano Bugialli,Book,Italian,,,Nominee,1993,Giulliano Bugialli's Foods of Tuscany,"Stewart, Tabori & Chang",,,,
45344,Marcella Hazan,Book,Italian,,,Winner,1993,Essentials of Classic Italian Cooking,Alfred A. Knopf,,,,
50234,Marie Simmons,Book,Light & Healthy,,,Nominee,1993,The Light Touch Cookbook,Chapters Publishing,,,,
53707,Culinary Institute of America,Book,Light & Healthy,,,Nominee,1993,The Professional Chef's Techniques of Healthy Cooking,Van Nostrand Reinhold,,,,
42533,Steven Raichlen,Book,Light & Healthy,,,Winner,1993,"Steven Raichlen's High Flavor, Low-Fat Cooking",Camden House,,,,
47143,Arthur Schwartz,Book,Quick & Easy,,,Nominee,1993,What to Cook When You Think There's Nothing In The House to Eat,HarperCollins,,,,
53708,The California Culinary Academy,Book,Quick & Easy,,,Nominee,1993,The Art of Eating In,"Cole Group, Inc.",,,,
43570,Fran McCullough,Book,Quick & Easy,,,Winner,1993,Great Food Without Fuss,Henry Holt & Co.,,,,
50235,Barbara Witt,Book,Quick & Easy,,,Winner,1993,Great Food Without Fuss,Henry Holt and Co.,,,,
50236,Faye Levy,Book,Single Subject,,,Nominee,1993,Faye Levy's International Chicken Cookbook,Warner Books,,,,
50237,A. Cort Sinnes,Book,Single Subject,,,Nominee,1993,The Grilling Encyclopedia: An A to Z Compendium of How to Grill Almost Anything,Atlantic Monthly Press,,,,
44671,Jeanne Lesem,Book,Single Subject,,,Winner,1993,Preserving Today,Alfred A. Knopf,,,,
50238,Hubrecht Duijker,Book,Wine & Spirits,,,Nominee,1993,The Wine Atlas of Spain,Simon & Schuster,,,,
50239,Stuart Pigott,Book,Wine & Spirits,,,Nominee,1993,Riesling,Viking Penguin,,,,
47393,James Halliday,Book,Wine & Spirits,,,Winner,1993,The Vintner's Art: How Great Wines are Made,Simon & Schuster,,,,
44601,Hugh Johnson,Book,Wine & Spirits,,,Winner,1993,The Vintner's Art: How Great Wines are Made,Simon & Schuster,,,,
50241,Elizabeth Lambert Ortiz,Book,Writing on Food,,,Nominee,1993,"The Encyclopedias of Herbs, Spices and Flavorings","Dorling Kindersley, Inc.",,,,
50240,Edward Behr,Book,Writing on Food,,,Nominee,1993,The Artful Eater: A Gourmet Investigates the Ingredients of Great Food,Atlantic Monthly Press,,,,
44177,Amal Naj,Book,Writing on Food,,,Winner,1993,Peppers: A Story of Hot Pursuits,Alfred A. Knopf,,,,
46369,David Rosengarten,Journalism,Features/Consumer Information,,,Nominee,1993,,,Private Clubs,,,
50223,Sheryl Julian,Journalism,Features/Consumer Information,,,Nominee,1993,,,The Boston Globe,,,
45136,Rita Rubin,Journalism,Features/Consumer Information,,,Winner,1993,,,Dallas Morning News,,,
44848,Leslie Barker,Journalism,Features/Consumer Information,,,Winner,1993,,,Dallas Morning News,,,
44547,Ginger Munsch Crichton,Journalism,Features/Consumer Information,,,Winner,1993,,,Dallas Morning News,,,
50224,Rene Becker,Journalism,"Literary Writing About Food, Wine & Spirits",,,Nominee,1993,,,Boston Magazine,,,
50225,Clive Irving,Journalism,"Literary Writing About Food, Wine & Spirits",,,Nominee,1993,,,Conde Nast Traveler,,,
42605,Jeffrey Steingarten,Journalism,"Literary Writing About Food, Wine & Spirits",,,Winner,1993,,,Vogue,,,
50220,Mary Ann Howkins,Journalism,News/Investigative Reporting,,,Nominee,1993,,,Glamour,,,
50221,Nancy Mayer,Journalism,News/Investigative Reporting,,,Nominee,1993,,,The Oregonian,,,
50222,Nancy Kaufman Price,Journalism,News/Investigative Reporting,,,Nominee,1993,,,The Oregonian,,,
42674,Trudy Lieberman,Journalism,News/Investigative Reporting,,,Winner,1993,,,Consumer Reports,,,
45588,Mimi Sheraton,Journalism,Restaurant Review or Critique,,,Nominee,1993,,,Conde Nast Traveler,,,
45587,Gael Greene,Journalism,Restaurant Review or Critique,,,Nominee,1993,,,New York Magazine,,,
43511,Alan Richman,Journalism,Restaurant Review or Critique,,,Winner,1993,,,GQ,,,
47915,Allen Susser,Restaurant & Chef,Best Chefs,Chef Allen's,"Aventura, Florida",Nominee,1993,,,,,,
45692,Hubert Keller,Restaurant & Chef,Best Chefs,Fleur de Lys,"San Francisco, California",Nominee,1993,,,,,,
45683,Jean Joho,Restaurant & Chef,Best Chefs,Everest,"Chicago, Illinois",Nominee,1993,,,,,,
42522,Judy Rodgers,Restaurant & Chef,Best Chefs,Zuni Cafe,"San Francisco, California",Nominee,1993,,,,,,
42555,Lidia Bastianich,Restaurant & Chef,Best Chefs,Felidia,"New York, New York",Nominee,1993,,,,,,
47916,Paul Bartolotta,Restaurant & Chef,Best Chefs,Spiaggia,"Chicago, Illinois",Nominee,1993,,,,,,
46996,Gary Danko,Restaurant & Chef,Best Chefs,The Ritz-Carlton,"San Francisco, California",Nominee,1993,,,,,,
45685,Charles Palmer,Restaurant & Chef,Best Chefs,Aureole,"New York, New York",Nominee,1993,,,,,,
47914,Frank Brigtsen,Restaurant & Chef,Best Chefs,Brigsten's,"New Orleans, Louisiana",Nominee,1993,,,,,,
47913,Georges Perrier,Restaurant & Chef,Best Chefs,Le Bec Fin,"Philadelphia, Pennsylvania",Nominee,1993,,,,,,
47906,Jody Adams,Restaurant & Chef,Best Chefs,Michela's,"Cambridge, Massachusetts",Nominee,1993,,,,,,
47925,Thierry Rautureau,Restaurant & Chef,Best Chefs,Rover's,"Seattle, Washington",Nominee,1993,,,,,,
47920,Christopher Gross,Restaurant & Chef,Best Chefs,Christopher's,"Phoenix, Arizona",Nominee,1993,,,,,,
47923,Kaspar Donier,Restaurant & Chef,Best Chefs,Kaspar's,"Seattle, Washington",Nominee,1993,,,,,,
46972,Elizabeth Terry,Restaurant & Chef,Best Chefs,Elizabeth on 37th,"Savannah, Georgia",Nominee,1993,,,,,,
47918,Gabino Sotelino,Restaurant & Chef,Best Chefs,Ambria,"Chicago, Illinois",Nominee,1993,,,,,,
47912,Mark Miller,Restaurant & Chef,Best Chefs,Red Sage,"Washington, District of Columbia",Nominee,1993,,,,,,
47924,Tamara Murphy,Restaurant & Chef,Best Chefs,Campagne,"Seattle, Washington",Nominee,1993,,,,,,
47910,Yannick Cam,Restaurant & Chef,Best Chefs,Yannick's,"Alexandria, Virginia",Nominee,1993,,,,,,
47907,Gordon Hamersley,Restaurant & Chef,Best Chefs,Hamersley's,"Boston, Massachusetts",Nominee,1993,,,,,,
47911,Roberto Donna,Restaurant & Chef,Best Chefs,Galileo,"Washington, District of Columbia",Nominee,1993,,,,,,
47908,Christopher Schlesinger,Restaurant & Chef,Best Chefs,East Coast Grill,"Cambridge, Massachusetts",Nominee,1993,,,,,,
47919,Victor Gielisse,Restaurant & Chef,Best Chefs,Actuelle,"Dallas, Texas",Nominee,1993,,,,,,
45686,Michael Romano,Restaurant & Chef,Best Chefs,Union Square Cafe,"New York, New York",Nominee,1993,,,,,,
47917,Sanford D'Amato,Restaurant & Chef,Best Chefs,Sanford Restaurant,"Milwaukee, Wisconsin",Nominee,1993,,,,,,
45696,Norman Van Aken,Restaurant & Chef,Best Chefs,A Mano,"Miami Beach, Florida",Nominee,1993,,,,,,
47922,Janos Wilder,Restaurant & Chef,Best Chefs,,"Tucson, Arizona",Nominee,1993,,,,,,
47921,Donna Nordin,Restaurant & Chef,Best Chefs,Cafe Terra Cotta,"Tucson, Arizona",Nominee,1993,,,,,,
47909,Gilbert Le Coze,Restaurant & Chef,Best Chefs,Le Bernardin,"New York, New York",Nominee,1993,,,,,,
26235,Todd English,Restaurant & Chef,Best Chefs,Olive's,"Charlestown, Massachusetts",Nominee,1993,,,,,,
30887,Christina Ford,Restaurant & Chef,Best Chefs,Dahlia Lounge,"Seattle, Washington",Nominee,1993,,,,,,
45693,Roy Yamaguchi,Restaurant & Chef,Best Chefs,Roy's,"Honolulu, Hawaii",Winner,1993,,,,,,
42587,Alfred Portale,Restaurant & Chef,Best Chefs,Gotham Bar & Grill,"New York, New York",Winner,1993,,,,,,
45695,Susan Spicer,Restaurant & Chef,Best Chefs,Bayona,"New Orleans, Louisiana",Winner,1993,,,,,,
43162,Jimmy Schmidt,Restaurant & Chef,Best Chefs,The Rattlesnake Club,"Detroit, Michigan",Winner,1993,,,,,,
45297,Vincent Guerithault,Restaurant & Chef,Best Chefs,Vincent on Camelback,"Phoenix, Arizona",Winner,1993,,,,,,
29585,Bryan Ogden,Restaurant & Chef,Best Chefs,Lark Creek Inn,"Larkspur, California",Winner,1993,,,,,,
46578,Johanne Killeen,Restaurant & Chef,Best Chefs,Al Forno,"Providence, Rhode Island",Winner,1993,,,,,,
46977,George Germon,Restaurant & Chef,Best Chefs,Al Forno,"Providence, Rhode Island",Winner,1993,,,,,,
45684,Marcel Desaulniers,Restaurant & Chef,Best Chefs,The Trellis,"Williamsburg, Virginia",Winner,1993,,,,,,
45694,Jeremiah Tower,Restaurant & Chef,Best Chefs,Stars,"San Francisco, California",Winner,1993,,,,,,
44238,Ben Cohen,Restaurant & Chef,Humanitarian of the Year,,,Winner,1993,,,,,,
47114,Jerry Greenfield,Restaurant & Chef,Humanitarian of the Year,,,Winner,1993,,,,,,
43639,André Soltner,Restaurant & Chef,Lifetime Achievement,,"New York, New York",Winner,1993,,,,,,
42777,Jean-Georges Vongerichten,Restaurant & Chef,Outstanding Chef,JoJo & Vong,"New York, New York",Nominee,1993,,,,,,
42866,Emeril Lagasse,Restaurant & Chef,Outstanding Chef,Emeril's,"New Orleans, Louisiana",Nominee,1993,,,,,,
42881,Joyce Goldstein,Restaurant & Chef,Outstanding Chef,Square One,"San Francisco, California",Nominee,1993,,,,,,
47899,Jean-Louis Palladin,Restaurant & Chef,Outstanding Chef,Jean-Louis at the Watergate,"Washington, District of Columbia",Nominee,1993,,,,,,
43418,Larry Forgione,Restaurant & Chef,Outstanding Chef,An American Place,"New York, New York",Winner,1993,,,,,,
47905,Mary Beth Liccioni,Restaurant & Chef,Outstanding Pastry Chef,Le Francais,"Wheeling, Illinois",Nominee,1993,,,,,,
45687,Nicholas Malgieri,Restaurant & Chef,Outstanding Pastry Chef,Peter Kumps NY Cooking School,"New York, New York",Nominee,1993,,,,,,
47904,Sarabeth Levine,Restaurant & Chef,Outstanding Pastry Chef,Sarabeth's,"New York, New York",Nominee,1993,,,,,,
47903,Noel Comess,Restaurant & Chef,Outstanding Pastry Chef,Tom Cat Bakery,"Long Island City, New York",Nominee,1993,,,,,,
44863,Lindsey Shere,Restaurant & Chef,Outstanding Pastry Chef,Chez Panisse,"Berkeley, California",Winner,1993,,,,,,
42419,Le Cirque,Restaurant & Chef,Outstanding Restaurant,,"New York, New York",Nominee,1993,,,,,,
45970,Four Seasons,Restaurant & Chef,Outstanding Restaurant,,"New York, New York",Nominee,1993,,,,,,
45688,Four Seasons,Restaurant & Chef,Outstanding Restaurant,,"New York, New York",Nominee,1993,,,,,,
53003,Cafe Annie,Restaurant & Chef,Outstanding Restaurant,,"Houston, Texas",Nominee,1993,,,,,,
53000,Le Cirque,Restaurant & Chef,Outstanding Restaurant,,"New York, New York",Nominee,1993,,,,,,
53004,Mansion on Turtle Creek,Restaurant & Chef,Outstanding Restaurant,,"Dallas, Texas",Nominee,1993,,,,,,
53001,Four Seasons,Restaurant & Chef,Outstanding Restaurant,,"New York, New York",Nominee,1993,,,,,,
42577,The Inn at Little Washington,Restaurant & Chef,Outstanding Restaurant,,"Washington, Virginia",Winner,1993,,,,,,
53002,The Inn at Little Washington,Restaurant & Chef,Outstanding Restaurant,,"Washington, Virginia",Winner,1993,,,,,,
42893,Montrachet,Restaurant & Chef,Outstanding Service,,"New York, New York",Nominee,1993,,,,,,
45689,Gordon's,Restaurant & Chef,Outstanding Service,,"Chicago, Illinois",Nominee,1993,,,,,,
47082,Valentino,Restaurant & Chef,Outstanding Service,,"Santa Monica, California",Nominee,1993,,,,,,
47928,Rainbow Room,Restaurant & Chef,Outstanding Service,,"New York, New York",Nominee,1993,,,,,,
53012,Valentino,Restaurant & Chef,Outstanding Service,,"Santa Monica, California",Nominee,1993,,,,,,
53011,Gordon's,Restaurant & Chef,Outstanding Service,,"Chicago, Illinois",Nominee,1993,,,,,,
53013,Montrachet,Restaurant & Chef,Outstanding Service,,"New York, New York",Nominee,1993,,,,,,
53025,Rainbow Room,Restaurant & Chef,Outstanding Service,,"New York, New York",Nominee,1993,,,,,,
53010,Commander's Palace,Restaurant & Chef,Outstanding Service,,"New Orleans, Louisiana",Winner,1993,,,,,,
43630,Commander's Palace,Restaurant & Chef,Outstanding Service,,"New Orleans, Louisiana",Winner,1993,,,,,,
29579,Commander's Palace,Restaurant & Chef,Outstanding Service,,"New Orleans, Louisiana",Winner,1993,,,,,,
42546,Randall Grahm,Restaurant & Chef,Outstanding Wine & Spirits Professional,Bonny Doon Vineyard,"Santa Cruz, California",Nominee,1993,,,,,,
45690,Darrell Corti,Restaurant & Chef,Outstanding Wine & Spirits Professional,Corti Brothers,"Sacramento, California",Nominee,1993,,,,,,
45691,Fritz Maytag,Restaurant & Chef,Outstanding Wine & Spirits Professional,Anchor Brewing,"San Francisco, California",Nominee,1993,,,,,,
47927,Jack Davies,Restaurant & Chef,Outstanding Wine & Spirits Professional,Schramsburg Vineyard,"Calistoga, California",Nominee,1993,,,,,,
42400,Kevin Zraly,Restaurant & Chef,Outstanding Wine & Spirits Professional,Windows on the World,"New York, New York",Winner,1993,,,,,,
47926,Ray's Boathouse,Restaurant & Chef,Outstanding Wine Service,,"Seattle, Washington",Nominee,1993,,,,,,
53007,Ray's Boathouse,Restaurant & Chef,Outstanding Wine Service,,"Seattle, Washington",Nominee,1993,,,,,,
53008,Masa's,Restaurant & Chef,Outstanding Wine Service,,"San Francisco, California",Nominee,1993,,,,,,
53009,Grill Room,Restaurant & Chef,Outstanding Wine Service,,"New Orleans, Louisiana",Nominee,1993,,,,,,
53006,The Boulders,Restaurant & Chef,Outstanding Wine Service,,"Carefree, Arizona",Nominee,1993,,,,,,
43658,Charlie Trotter's,Restaurant & Chef,Outstanding Wine Service,,"Chicago, Illinois",Winner,1993,,,,,,
43737,Charlie Trotter's,Restaurant & Chef,Outstanding Wine Service,,"Chicago, Illinois",Winner,1993,,,,,,
53005,Charlie Trotter's,Restaurant & Chef,Outstanding Wine Service,,"Chicago, Illinois",Winner,1993,,,,,,
47104,Douglas Rodriguez,Restaurant & Chef,Rising Star Chef of the Year,Yuca,"Coral Gables, Florida",Nominee,1993,,,,,,
47900,Monique Barbeau,Restaurant & Chef,Rising Star Chef of the Year,Fullers,"Seattle, Washington",Nominee,1993,,,,,,
47901,Oliver Saucy,Restaurant & Chef,Rising Star Chef of the Year,Darrell & Oliver's Cafe Maxx,"Pompano, Florida",Nominee,1993,,,,,,
47902,Don Yamuchi,Restaurant & Chef,Rising Star Chef of the Year,Carlos',"Highland Park, Illinois",Nominee,1993,,,,,,
42913,Bobby Flay,Restaurant & Chef,Rising Star Chef of the Year,Mesa Grill,"New York, New York",Winner,1993,,,,,,
43270,Robert M. Parker,Restaurant & Chef,Who's Who of Food & Beverage in America,,"Monkton, Maryland",Winner,1993,,,,,,
43305,Michael Batterberry,Restaurant & Chef,Who's Who of Food & Beverage in America,,"New York, New York",Winner,1993,,,,,,
43527,Gael Greene,Restaurant & Chef,Who's Who of Food & Beverage in America,,"New York, New York",Winner,1993,,,,,,
44213,Ariane Batterberry,Restaurant & Chef,Who's Who of Food & Beverage in America,,"New York, New York",Winner,1993,,,,,,
43641,Chuck Williams,Restaurant & Chef,Who's Who of Food & Beverage in America,,"San Francisco, California",Winner,1993,,,,,,
